"","file_name","Rob_protocol","Rob_question","Rob_inexclusioncriteria","Rob_search","Rob_date","Rob_string","Rob_rob","Rob_guidelines","Rob_metaanalysis","Rob_flowchart","Rob_coi","Rob_deviations","Rob_extraction"
"258","html/Heye-2014-Assessmentofblood-brainbarrierdi.html","0","1","1","1","1","1","0","0","1","1","0","0","1"
"259","html/Highlander_2020_Metaanalysis.html","0","1","1","0","1","0","1","1","0","1","1","0","0"
"260","html/Hirst-2014-Asystematicreviewandmeta-analys.html","0","1","1","1","0","0","1","1","1","0","1","0","1"
"261","html/Hiskens_2019_Modeling.html","0","1","1","1","1","0","1","0","0","0","1","0","0"
"262","html/Ho-2018-CognitivebenefitsofangiotensinIVa.html","0","1","1","1","1","1","1","0","1","0","0","0","0"
"263","html/Holtman-2015-Inductionofacommonmicrogliag.html","0","1","1","0","0","0","1","0","0","0","1","0","0"
"264","html/Hoogland-2015-Systemicinflammationandmicrog.html","0","1","1","1","1","1","1","0","0","0","1","0","1"
"265","html/Hooijmans-2012-Theeffectsoflong-termomega-.html","0","1","1","1","1","1","1","0","1","0","0","0","1"
"266","html/Hordeaux-2020-Adeno-AssociatedVirus-InducedD.html","0","1","1","0","0","0","0","0","0","0","0","0","0"
"267","html/Hortensius_2019_Postnatal.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"268","html/Hosseini-2019-EffectofvitaminsCandeonre.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"269","html/Hosseini-2021-ProtectiveEffectsofNicotinami.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"270","html/Hosseini_2016_The.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"271","html/Hosseini_2022_The.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"272","html/Hu-2016-PreclinicalStudiesofStemCellTrans.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"273","html/Hu_2021_Efficacy.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"274","html/Hu_2022_A.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"275","html/Hu_2022_Metaanalysis.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"276","html/Huang-2016-Asystematicreviewandmeta-analys.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"277","html/Huang-2018-Intraparenchymalneuralstem_progen.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"278","html/Huang-2021-PathophysiologyofBrainInjuryand.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"279","html/Huang_2021_Neuroprotection.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"280","html/Huang_2022_From.html","1","1","1","1","1","1","1","0","0","1","1","0","0"
"281","html/Hulshof_2022_The.html","1","1","1","1","1","1","0","1","0","1","1","0","0"
"282","html/Hussain-2022-Cognitionenhancingeffectofros.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"283","html/Iacopetta_2020_Are.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"284","html/Iljazi-2018-TheRoleofEndothelininthePath.html","0","1","1","1","1","1","0","0","0","1","1","0","0"
"285","html/Ineichen_2020_Magnetic.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"286","html/infection-by-trypanosoma-cruzi-in-the-central-nervous-system-in-non-human-mammals-a-systematic-review.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"287","html/Ingberg-2015-Elevatedbodyswingtestafterfo.html","0","1","1","1","1","1","0","0","0","1","1","0","0"
"288","html/Iqbal-2019-EffectofExerciseInterventionson.html","0","1","1","1","1","0","1","1","1","0","1","0","1"
"289","html/Iqbal_2017_Systematic.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"290","html/Isla_2021_Efficacy.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"291","html/Ismail-2020-Safetyandneuroprotectiveefficac.html","1","1","1","1","1","1","1","1","0","1","1","1","1"
"292","html/Ismail-2021-EfficacyofEdiblebirdsneston.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"293","html/Jaboinski-2015-Exposuretomethylphenidatedur.html","0","1","1","1","1","0","1","0","0","0","1","0","1"
"294","html/Jackson-2017-Preclinicalprogenitorcellthera.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"295","html/Janssen_2010_An.html","0","1","1","1","1","1","0","1","1","0","1","0","0"
"296","html/Janssen_2013_Exploring.html","0","1","1","1","1","0","1","1","1","0","1","0","0"
"297","html/Janzadeh-2022-Neurotoxicityofsilvernanopart.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"298","html/Javed_2021_Antinociceptive.html","0","1","1","1","1","1","1","1","0","0","1","0","1"
"299","html/Jensen-2014-4-Aminopyridineforsymptomatictr.html","0","1","1","1","1","0","0","1","1","0","1","0","0"
"300","html/Jerndal-2010-Asystematicreviewandmeta-anal.html","0","1","1","1","1","0","0","1","1","0","1","0","1"
"301","html/Jeyachandran_2015_Type.html","0","1","1","1","1","0","1","0","0","0","1","0","0"
"302","html/Jiang_2021_Efficacy.html","0","1","1","1","1","1","1","1","1","1","0","0","1"
"303","html/Johansen_2014_Druginduced.html","0","1","1","1","0","1","0","0","1","0","0","0","0"
"304","html/Joyeux_2018_Safety.html","0","1","1","1","1","0","1","1","0","1","1","0","1"
"305","html/Jue-2018-Asystematicreviewandmeta-analysis.html","0","1","1","1","1","1","1","1","1","0","0","0","0"
"306","html/Juzwik_2019_MicroRNA.html","0","1","1","1","0","1","0","1","0","1","0","0","1"
"307","html/Kahriman-2021-Mouseclosedheadtraumaticbrai.html","0","1","1","1","0","1","1","1","0","0","1","0","0"
"308","html/Kamp-2017-ASystematicandMeta-AnalysisofMo.html","0","1","1","1","1","0","1","1","1","1","1","0","0"
"309","html/Karanfilian_2020_The.html","0","1","1","1","1","0","1","1","0","1","1","0","1"
"310","html/Kashefiolasl_2021_Statins.html","0","1","1","1","1","0","0","1","0","1","1","0","0"
"311","html/Keller_2018_Antidiuretic.html","0","1","1","1","0","1","0","1","1","0","1","0","0"
"312","html/Ker-2009-Beta-2receptorantagonistsfortraum.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"313","html/Kessi-2021-Calciumchannelopathiesandintelle.html","0","1","1","1","1","0","0","1","0","0","1","0","0"
"314","html/Khan_2022_Neurodegenerative.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"315","html/Khan_2022_Pre.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"316","html/Khazaei_2021_Medicinal.html","0","1","1","1","1","1","0","1","0","0","1","0","1"
"317","html/Khorshidi_2021_Resveratrol.html","0","1","1","1","1","0","0","1","1","1","1","0","1"
"318","html/Kim-2015-Meta-analysisoflarge-scaletoxicoge.html","0","1","1","0","1","1","1","0","1","1","1","0","0"
"319","html/Kim-2017-EffectsofHerbalMedicine(GanMaiD.html","0","1","1","0","1","1","0","0","0","1","1","0","0"
"320","html/Kioussis_2021_Targeting.html","1","1","1","1","1","1","1","1","1","0","1","0","1"
"321","html/Ko_2019_Does.html","0","1","1","1","1","0","1","0","1","1","1","0","1"
"322","html/Koh_2018_Chondroitinase.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"323","html/Kohle_2021_Nerve.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"324","html/Kokkinou-2018-Theeffectsofketamineondopam.html","0","1","1","0","1","1","1","1","1","1","1","0","0"
"325","html/Kontis_2012_Dopamine.html","0","1","1","0","1","1","1","0","0","0","0","0","0"
"326","html/Korczeniewska_2021_Effects.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"327","html/Korenblik_2023_Are.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"328","html/Kraeuter-2020-TheGutMicrobiomeinPsychosis.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"329","html/Krauer-2017-ZikaVirusInfectionasaCauseof.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"330","html/Kringe-2020-Qualityandvalidityoflargeanim.html","1","1","1","1","1","1","1","0","0","1","1","0","0"
"331","html/Krishna-2013-Biomaterial-basedinterventionsf.html","0","1","1","1","1","1","0","1","1","0","0","0","1"
"332","html/Kristensen-2018-Faceandpredictivevalidityo.html","0","1","1","1","1","1","0","1","0","0","1","0","0"
"333","html/Kryst-2022-Effectsofchronicfluoxetinetreat.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"334","html/Kühlmann_2018_Music.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"335","html/Kuhns-2022-Age-relateddifferencesintheeffe.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"336","html/Kunpalin-2021-Preclinicalstemcelltherapyin.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"337","html/Kwon-2021-EfficacyandUnderlyingMechanismof.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"338","html/Kyriakou_2021_Efficacy.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"339","html/Kyrtata_2021_A.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"340","html/Laban-2015-Effectofendothelinreceptorantag.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"341","html/Lacerda_2022_Metabolic.html","0","1","1","1","1","1","1","1","0","1","0","0","1"
"342","html/Lacroix-fralish_2011_Patterns.html","0","1","1","1","1","0","0","0","0","0","1","0","0"
"343","html/Lai-2020-AcupunctureatZusanli(ST36)forExp.html","0","1","1","1","1","1","1","0","0","1","1","0","1"
"344","html/Lai-2022-Meta-AnalysisontheEffectsofElect.html","0","1","1","1","1","0","1","0","1","1","1","0","0"
"345","html/Lalu-2020-FromtheLabtoPatients_aSystemat.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"346","html/Lambrechts-2021-NonsteroidalAnti-Inflammatory.html","1","1","1","1","1","0","1","1","0","1","1","0","0"
"347","html/Lan_2021_Use.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"348","html/LaneMoore-2022-TheEffectofAmnioticTissue.html","0","1","1","1","1","1","0","0","1","1","1","0","1"
"349","html/LasCasasLima-2022-Pathophysiologicalrelatio.html","0","1","1","1","1","1","0","1","0","1","0","0","0"
"350","html/Lashkari-2021-Nanoparticlesandnanoformulated.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"351","html/Lee-2016-Sexdifferencesinacupunctureeffect.html","0","1","1","1","1","1","0","0","0","1","1","0","1"
"352","html/Lee-2022-Progesteroneasaneuroprotectiveage.html","1","1","1","1","1","1","1","0","0","0","1","0","0"
"353","html/Lee_2021_A.html","0","1","1","1","1","0","0","1","0","1","1","0","1"
"354","html/Lehnerer-2022-Mesenchymalstemcelltherapyin.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"355","html/Leite_2022_Effect.html","1","1","1","1","1","0","1","1","0","1","1","0","1"
"356","html/Leta_2021_Neurogenic.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"357","html/Leung-2013-Acupunctureimprovescognitivefunc.html","0","1","1","1","1","1","0","0","0","1","0","0","0"
"358","html/Lew-2022-DiscoveryofTherapeuticsTargetingO.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"359","html/Lewis-2017-Alpha-7nicotinicagonistsforcogn.html","0","1","1","1","1","1","0","0","1","0","0","0","1"
"360","html/Li-2021-Effectivenessandmechanismsofadipos.html","0","1","1","1","1","0","1","0","1","1","1","0","1"
"361","html/Li-2022-Efficacyofstemcelltherapyinanima.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"362","html/Li_2013_Impact.html","0","1","1","1","1","1","1","0","1","1","0","0","1"
"363","html/Li_2016_Bioactive.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"364","html/Li_2021_Meta-Analysis.html","0","1","1","0","1","0","0","0","1","0","1","0","0"
"365","html/Li_2021_Preclinical.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"366","html/Li_2021_Progress.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"367","html/Li_2022_Efficacy.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"368","html/Liang-2021-Preclinicalsystematicreviewofgi.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"369","html/Liddle-2020-TranslationalIntracerebralHemorr.html","0","1","1","0","1","0","1","0","0","1","1","0","0"
"370","html/Liddle-2022-AnAmbiguousRoleforFeverinWor.html","0","1","1","0","1","0","1","1","1","1","1","0","0"
"371","html/Liddle_2020_A.html","1","1","1","1","1","0","1","1","1","1","1","0","1"
"372","html/Lima-2021-TheNeurophysiologicalImpactofExp.html","1","1","1","1","1","1","0","1","0","1","1","0","1"
"373","html/Liu-2014-Metaanalysisofolfactoryensheathin.html","0","1","1","1","1","1","0","0","1","0","0","0","0"
"374","html/Liu-2015-ActiveCompoundsofRhubarbRootand.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"375","html/Liu-2018-Theimportanceofconsideringpolysub.html","0","1","1","1","1","0","0","0","1","0","1","0","0"
"376","html/Liu-2022-Determinationofsignificantparamete.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"377","html/Liu-2022-Neurotrophicfactorscombinedwithst.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"378","html/Liu-2023-Doestheregulationofskeletalmuscl.html","0","1","1","1","0","1","1","1","1","1","1","0","1"
"379","html/Liu_2014_Toxic.html","0","1","1","0","1","1","0","0","0","0","1","0","0"
"380","html/Liu_2020_Investigation.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"381","html/Liu_2021_mTOR.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"382","html/Lockwood-2017-SystematicReviewofEpigenetic.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"383","html/Longoria-2022-NeurologicalBenefits,Clinical.html","1","1","1","1","1","1","1","1","1","1","1","0","0"
"384","html/Lu-2022-Abnormalitiesofhippocampusandfront.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"385","html/Lu-2022-Theoptimaltransplantationstrategyo.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"386","html/Lughetti_2018_Brainderived.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"387","html/Lui_2009_A.html","0","1","1","1","1","1","0","0","0","0","0","0","0"
"388","html/Luís_2020_The.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"389","html/Lumertz-2022-Effectsofearlylifestressonb.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"390","html/Lund-2022-TheRoleofTumorNecrosisFactorFo.html","1","1","1","1","1","0","0","1","0","1","1","0","0"
"391","html/Luo_2021_Deep.html","0","1","1","1","1","0","0","0","0","0","1","0","0"
"392","html/Luo_2021_Exploring.html","0","1","1","0","1","0","1","1","1","1","1","0","0"
"393","html/Luo_2021_The.html","0","1","1","1","1","0","1","1","1","1","1","1","1"
"394","html/Lv_2021_Probiotics.html","0","1","1","1","1","1","1","1","1","0","0","0","1"
"395","html/Ma-2015-Stemcell-basedtherapiesforintracer.html","0","1","1","1","1","0","1","1","1","0","0","0","1"
"396","html/Ma-2018-PreclinicalEvidenceandMechanismof.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"397","html/MacDougall-2011-Hyperglycaemiaandinfarctsiz.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"398","html/Macleod-2005-Systematicreviewandmeta-analys.html","0","1","1","1","1","1","1","1","1","0","0","0","0"
"399","html/Mannerak-2021-Trigeminalneuralgiaandgenetic.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"400","html/Manns_2021_Paw.html","0","1","1","1","1","0","1","1","1","1","1","0","0"
"401","html/Mao-2022-Validityofchronicrestraintstress.html","0","1","1","1","1","1","0","1","1","1","1","0","1"
"402","html/Marbacher-2019-SystematicReviewofInVivoAn.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"403","html/Marbacher-2020-Preclinicalextracranialaneury.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"404","html/MarquesMiranda_2021_Diet.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"405","html/Marques_2022_The.html","1","1","1","1","1","1","1","1","0","0","1","0","1"
"406","html/Martin_2019_Non-cytotoxic.html","0","1","1","1","0","1","0","1","0","1","1","0","1"
"407","html/Martínez-2017-Genesignatureassociatedwithb.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"408","html/Maskery-2021-Glucagon-likepeptide-1receptor.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"409","html/Matesanz-García-2022-EffectofPhysiotherapeut.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"410","html/Matheson-2022-SexDifferencesintheNeuropsyc.html","0","1","1","1","1","1","0","1","0","1","0","0","1"
"411","html/Matsos_2019_Chemotherapy-induced.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"412","html/McCann-2016-SystematicReviewandMeta-Analysi.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"413","html/McClelland-2013-Asystematicreviewoftheeff.html","0","1","1","1","1","1","0","1","0","1","0","0","1"
"414","html/McHenry-2019-InuteroexposuretoHIVand_ora.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"415","html/Menacho-2021-Currentpracticesandgoalsform.html","0","1","1","0","0","1","0","0","0","0","0","0","0"
"416","html/Mendonça_2022_Effects.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"417","html/Meola_2018_Gold.html","0","1","1","1","1","0","1","1","1","1","1","0","1"
"418","html/Mervin-2021-Neurochemicalunderpinningofhemo.html","1","1","1","1","1","1","0","0","1","0","1","0","0"
"419","html/Mikkelsen-2022-Non-alcoholicFattyLiverDisea.html","1","1","1","1","1","1","1","0","0","1","1","0","0"
"420","html/Minshull-2016-ASystematicReviewoftheRole.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"421","html/Mirian_2022_Breached.html","1","1","1","1","1","1","0","1","0","0","1","0","1"
"422","html/Montazeri-2022-Photobiomodulationtherapyinm.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"423","html/Montazeri_2021_Transcranial.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"424","html/Morais_2020_Systematic.html","0","1","1","1","1","1","1","0","1","1","1","0","0"
"425","html/Morello-2017-SelectionandPrioritizationofC.html","0","1","1","0","1","0","0","0","1","0","1","0","0"
"426","html/Morosanu-2019-Neurosurgicalcadavericandinv.html","0","1","1","1","0","0","1","1","0","1","1","0","1"
"427","html/Morshedi-2019-Immunomodulatoryandanti-inflam.html","1","1","1","1","0","0","1","1","0","0","1","0","1"
"428","html/Moxon-2019-Theeffectofangiopoietin-1upregu.html","0","1","1","1","1","0","1","1","1","1","1","0","0"
"429","html/Muhammad-2022-Efficacyofstemcellsecretome.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"430","html/Muroi_2019_Natural.html","0","1","1","1","1","0","0","1","0","1","1","0","0"
"431","html/Murray-2014-Theeffectsofexerciseoncogniti.html","0","1","1","0","1","0","1","1","0","1","1","0","0"
"432","html/Murray-2019-Theroleofone-carbonmetabolism.html","0","1","1","0","0","1","0","0","0","0","0","0","0"
"433","html/Murray_2019_Examining.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"434","html/Mutter-2010-Doesinorganicmercuryplayarole.html","0","1","1","1","1","1","1","0","0","1","0","0","1"
"435","html/NA_2019_NTP.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"436","html/Naghashpour-2017-Updateonriboflavinandmult.html","0","1","1","1","1","1","0","0","0","0","1","0","0"
"437","html/Naomi-2022-Probioticsforalzheimersdisease_.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"438","html/Nardone-2015-NeurostimulationinAlzheimer'sd.html","0","1","1","1","1","1","1","0","1","1","0","0","1"
"439","html/Narmashiri_2022_The.html","0","1","1","1","1","1","1","0","1","1","1","0","0"
"440","html/Nasaruddin-2020-Studyingtherelationshipofi.html","0","1","1","1","1","1","0","0","0","0","1","0","0"
"441","html/Nasre-Nasser-2022-EffectsofProgesteroneonP.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"442","html/Navarro_Hernandez_2022_Effectiveness.html","0","1","1","1","1","0","0","1","0","1","0","0","0"
"443","html/Neville-2020-Pharmacologicalmanipulationsof.html","0","1","1","1","1","0","1","1","1","1","0","0","1"
"444","html/Newell_2022_Systematic.html","0","1","1","1","1","1","0","1","0","0","1","0","0"
"445","html/Nguyen-2022-Umbilicalcordblood-derivedcell.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"446","html/Nhu_2021_Effects.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"447","html/Nichols_2016_Quantitative.html","0","1","1","0","1","0","0","0","0","0","0","0","0"
"448","html/Nielsen_2021_The.html","0","1","1","1","1","1","0","0","0","0","1","0","0"
"449","html/Nieto-Quero-2021-Dochangesinmicroglialstat.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"450","html/Nigam_2020_Chemotherapy-induced.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"451","html/Nistor-2017-ASystematicReviewofNeuroprotec.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"452","html/Nistor-2019-Asystematicreviewofneuroprotec.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"453","html/Noorimotlagh-2017-Mechanismsofspinalcordin.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"454","html/Noorlag_2019_Treatment.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"455","html/Nordmann_2021_5-Aminolevulinic.html","0","1","1","1","1","0","0","1","0","1","1","0","0"
"456","html/Nucci-2015-Stemcellslabeledwithsuperparama.html","0","1","1","1","1","1","0","0","1","1","1","0","1"
"457","html/Nurmasitoh-2021-Toxicsubstance-inducedhippoc.html","0","1","1","1","1","1","0","0","0","1","1","0","0"
"458","html/O'Collins-2011-Preclinicaldrugevaluationfor.html","0","1","1","1","1","0","0","0","1","0","1","0","0"
"459","html/O'Collins-2012-Evaluationofcombinationthera.html","0","1","1","1","1","1","1","0","1","1","1","0","0"
"460","html/O'Collins-2013-Hypertensionandexperimentals.html","0","1","1","1","1","0","1","0","1","0","1","0","0"
"461","html/Oerton-2017-Concordanceanalysisofmicroarray.html","0","1","1","1","1","1","1","0","0","0","1","0","0"
"462","html/Ohmen-2014-Genome-wideassociationstudyfora.html","0","1","1","0","1","0","1","1","1","0","1","0","0"
"463","html/Oka-2020-DelayedCerebralIschemiaAfterSubar.html","0","1","1","0","1","1","0","1","0","0","1","0","0"
"464","html/Olai-2020-Meta-analysisoftargetedtemperatur.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"465","html/Olasehinde-2022-Hibiscussabdariffa(Roselle).html","0","1","1","1","1","0","0","1","1","1","1","0","1"
"466","html/Olasehinde-2022-NeurotoxicityofPolycyclicAr.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"467","html/Oliveira_2020_Natural.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"468","html/Oliveri_2014_Mesenchymal.html","0","1","1","1","1","1","1","0","1","1","1","0","1"
"469","html/Ölmestig_2017_Phosphodiesterase.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"470","html/Omar_2021_Tannins.html","0","1","1","1","1","1","0","1","0","0","1","0","0"
"471","html/Ongono_2020_Pesticides.html","1","1","1","1","1","1","1","1","0","1","1","0","1"
"472","html/Orsini-2018-Cognitiveimpairmentinneuromuscu.html","0","1","1","1","1","0","0","1","0","0","1","0","1"
"473","html/Ortiz-2022-PotentialofFibrinGlueandMesenc.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"474","html/Ortiz-Valladares_2021_Neurobiological.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"475","html/Osgood-2021-Co-expressionnetworkanalysisof.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"476","html/Palandi_2020_Neuropathic.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"477","html/Pane_2022_Role.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"478","html/Pang-2022-Efficacyofmelatoninintermneonat.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"479","html/Paribello-2022-Melatoninandaggressivebehavi.html","0","1","1","1","1","1","1","1","0","1","1","0","1"
"480","html/Parker-2017-Thedangerzone_Systematicreview.html","0","1","1","0","0","0","0","0","0","0","1","0","0"
"481","html/Pasquinelli-2019-Safetyoftranscranialfocuse.html","0","1","1","1","1","1","1","1","0","1","0","0","0"
"482","html/Patch-2021-TheMore,theBetter_High-DoseOme.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"483","html/Peng-2014-ImpactofStatinsonCognitiveDefic.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"484","html/Peng-2015-Systematicreviewandmeta-analysis.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"485","html/Pereira_2021_Locomotion.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"486","html/Perel-2007-Comparisonoftreatmenteffectsbet.html","0","1","1","1","1","0","1","1","1","0","1","0","1"
"487","html/Perlman_2021_Parvalbumin.html","0","1","1","1","1","1","0","1","0","0","1","0","0"
"488","html/Pettorruso_2020_Exploring.html","1","1","1","1","1","1","1","1","1","1","1","1","1"
"489","html/Pfannkuche-2009-Doestestosteroneaffectlater.html","0","1","1","0","0","1","0","0","0","0","0","0","0"
"490","html/Phang-2021-Therapeuticrolesofnaturalremedi.html","0","1","1","1","1","1","0","1","0","1","1","0","1"
"491","html/Piancino-2020-Alteredmasticationadverselyim.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"492","html/Picard-2018-PsychologicalStressandMitochond.html","0","1","1","0","1","0","0","1","0","1","1","0","0"
"493","html/Piri-2021-Macrophagemigrationinhibitoryfact.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"494","html/Pischiutta-2021-Systematicreviewandmeta-ana.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"495","html/Ploughman-2015-TheEffectsofPoststrokeAerob.html","0","1","1","1","1","0","0","1","1","1","1","0","1"
"496","html/Ploumis-2010-Asystematicreviewoftheeviden.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"497","html/Poels-2018-Long-termneurodevelopmentalconseq.html","0","1","1","1","1","1","1","1","1","1","1","0","1"
"498","html/Popesku-2012-Meta-typeanalysisofdopaminergi.html","0","1","1","0","1","0","1","0","0","0","0","0","0"
"499","html/Poulin-Brière_2021_Antibody-Based.html","0","1","1","1","1","1","0","1","0","1","1","0","0"
"500","html/Prakash-2021-TheNeuroprotectiveEffectsofCa.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"501","html/Probst-2019-ASystematicReviewoftheImpact.html","1","1","1","1","1","1","1","1","0","1","0","0","1"
"502","html/Qin-2018-Inducedpluripotentstemcelltranspl.html","0","1","1","1","1","0","1","1","0","1","1","0","0"
"503","html/Quagliato-2018-Theroleofacid-sensitiveion.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"504","html/Quagliato-2018-Theroleofconvergentionchan.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
"505","html/Quagliato-2021-Maternalimmuneactivationgene.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"506","html/Quintana-Pájaro-2018-Theeffectofstatinsin.html","0","1","1","1","1","1","1","1","0","1","1","0","0"
"507","html/Qureshi-2022-EffectofCilostazolinAnimalMo.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"508","html/Raddatz-2014-Transcriptomicmeta-analysisofm.html","0","1","1","1","1","1","0","1","1","1","1","0","0"
"509","html/Rafiei-2021-ElevatedBrainFattyAcidAmideHy.html","0","1","1","1","1","1","0","1","0","0","1","0","0"
"510","html/Rahman_2020_Effect.html","1","1","1","1","1","1","1","1","1","1","1","0","1"
"511","html/Ramezani_2020_Photobiomodulation.html","0","1","1","1","1","1","1","1","1","0","1","0","1"
"512","html/Ramos_2020_Melatonin's.html","0","1","1","1","1","1","1","1","1","1","1","0","0"
